config_id,direction,family,contrast,effect
594:colon:head:817:KV,noise,192,KV_minus_K_minus_V,0.00689697265625
594:colon:head:817:KV,noise,196,KV_minus_K_minus_V,0.017578125
595:colon:head:695:KV,noise,0,KV_minus_K_minus_V,0.06280517578125
595:colon:head:695:KV,noise,16,KV_minus_K_minus_V,0.0014190673828125
595:colon:head:695:KV,noise,32,KV_minus_K_minus_V,0.1995391845703125
595:colon:head:695:KV,noise,48,KV_minus_K_minus_V,-0.05628204345703125
595:colon:head:695:KV,noise,56,KV_minus_K_minus_V,0.0097808837890625
595:colon:head:695:KV,noise,64,KV_minus_K_minus_V,0.00677490234375
595:colon:head:695:KV,noise,82,KV_minus_K_minus_V,-0.000762939453125
595:colon:head:695:KV,noise,96,KV_minus_K_minus_V,0.05432891845703125
595:colon:head:695:KV,noise,98,KV_minus_K_minus_V,-0.12673187255859375
595:colon:head:695:KV,noise,102,KV_minus_K_minus_V,0.02254486083984375
595:colon:head:695:KV,noise,116,KV_minus_K_minus_V,-0.01116943359375
595:colon:head:695:KV,noise,130,KV_minus_K_minus_V,-0.0051422119140625
595:colon:head:695:KV,noise,150,KV_minus_K_minus_V,0.01953125
595:colon:head:695:KV,noise,154,KV_minus_K_minus_V,-0.010498046875
595:colon:head:695:KV,noise,162,KV_minus_K_minus_V,0.03271484375
595:colon:head:695:KV,noise,176,KV_minus_K_minus_V,0.013427734375
595:colon:head:695:KV,noise,178,KV_minus_K_minus_V,0.02144336700439453
595:colon:head:695:KV,noise,186,KV_minus_K_minus_V,-0.0240478515625
595:colon:head:695:KV,noise,192,KV_minus_K_minus_V,-0.056488037109375
595:colon:head:695:KV,noise,196,KV_minus_K_minus_V,0.03515625
595:colon:head:817:KV,noise,0,KV_minus_K_minus_V,0.02947998046875
595:colon:head:817:KV,noise,16,KV_minus_K_minus_V,0.0066070556640625
595:colon:head:817:KV,noise,32,KV_minus_K_minus_V,0.0298309326171875
595:colon:head:817:KV,noise,48,KV_minus_K_minus_V,-0.013275146484375
595:colon:head:817:KV,noise,56,KV_minus_K_minus_V,0.03240966796875
595:colon:head:817:KV,noise,64,KV_minus_K_minus_V,0.0064697265625
595:colon:head:817:KV,noise,82,KV_minus_K_minus_V,0.004791259765625
595:colon:head:817:KV,noise,96,KV_minus_K_minus_V,0.02806854248046875
595:colon:head:817:KV,noise,98,KV_minus_K_minus_V,0.0250244140625
595:colon:head:817:KV,noise,102,KV_minus_K_minus_V,0.0633087158203125
595:colon:head:817:KV,noise,116,KV_minus_K_minus_V,0.034881591796875
595:colon:head:817:KV,noise,130,KV_minus_K_minus_V,0.030002593994140625
595:colon:head:817:KV,noise,150,KV_minus_K_minus_V,0.0121612548828125
595:colon:head:817:KV,noise,154,KV_minus_K_minus_V,0.03289794921875
595:colon:head:817:KV,noise,162,KV_minus_K_minus_V,0.019287109375
595:colon:head:817:KV,noise,176,KV_minus_K_minus_V,0.0345458984375
595:colon:head:817:KV,noise,178,KV_minus_K_minus_V,0.018245697021484375
595:colon:head:817:KV,noise,186,KV_minus_K_minus_V,0.01361083984375
595:colon:head:817:KV,noise,192,KV_minus_K_minus_V,-0.00189208984375
595:colon:head:817:KV,noise,196,KV_minus_K_minus_V,0.01904296875
624:colon:head:695:KV,noise,0,KV_minus_K_minus_V,-0.004302978515625
624:colon:head:695:KV,noise,16,KV_minus_K_minus_V,0.000213623046875
624:colon:head:695:KV,noise,32,KV_minus_K_minus_V,0.00482177734375
624:colon:head:695:KV,noise,48,KV_minus_K_minus_V,-0.008746862411499023
624:colon:head:695:KV,noise,56,KV_minus_K_minus_V,0.0032806396484375
624:colon:head:695:KV,noise,64,KV_minus_K_minus_V,-0.00238037109375
624:colon:head:695:KV,noise,82,KV_minus_K_minus_V,-0.003662109375
624:colon:head:695:KV,noise,96,KV_minus_K_minus_V,-0.00091552734375
624:colon:head:695:KV,noise,98,KV_minus_K_minus_V,-0.01605224609375
624:colon:head:695:KV,noise,102,KV_minus_K_minus_V,-0.00577545166015625
624:colon:head:695:KV,noise,116,KV_minus_K_minus_V,-0.00408935546875
624:colon:head:695:KV,noise,130,KV_minus_K_minus_V,0.003692626953125
624:colon:head:695:KV,noise,150,KV_minus_K_minus_V,0.001617431640625
624:colon:head:695:KV,noise,154,KV_minus_K_minus_V,0.00189208984375
624:colon:head:695:KV,noise,162,KV_minus_K_minus_V,0.000244140625
624:colon:head:695:KV,noise,176,KV_minus_K_minus_V,0.0048828125
624:colon:head:695:KV,noise,178,KV_minus_K_minus_V,0.000644683837890625
624:colon:head:695:KV,noise,186,KV_minus_K_minus_V,-0.0045166015625
624:colon:head:695:KV,noise,192,KV_minus_K_minus_V,0.00201416015625
624:colon:head:695:KV,noise,196,KV_minus_K_minus_V,0.00439453125
641:colon:head:695:KV,noise,0,KV_minus_K_minus_V,0.0
641:colon:head:695:KV,noise,16,KV_minus_K_minus_V,-0.0054931640625
641:colon:head:695:KV,noise,32,KV_minus_K_minus_V,0.0313720703125
641:colon:head:695:KV,noise,48,KV_minus_K_minus_V,-0.0177154541015625
641:colon:head:695:KV,noise,56,KV_minus_K_minus_V,0.008026123046875
641:colon:head:695:KV,noise,64,KV_minus_K_minus_V,0.00286865234375
641:colon:head:695:KV,noise,82,KV_minus_K_minus_V,0.01812744140625
641:colon:head:695:KV,noise,96,KV_minus_K_minus_V,0.00545501708984375
641:colon:head:695:KV,noise,98,KV_minus_K_minus_V,0.00677490234375
641:colon:head:695:KV,noise,102,KV_minus_K_minus_V,0.024139404296875
641:colon:head:695:KV,noise,116,KV_minus_K_minus_V,-0.00030517578125
641:colon:head:695:KV,noise,130,KV_minus_K_minus_V,0.029388427734375
641:colon:head:695:KV,noise,150,KV_minus_K_minus_V,0.00628662109375
641:colon:head:695:KV,noise,154,KV_minus_K_minus_V,-0.01165771484375
641:colon:head:695:KV,noise,162,KV_minus_K_minus_V,-0.010986328125
641:colon:head:695:KV,noise,176,KV_minus_K_minus_V,0.0191650390625
641:colon:head:695:KV,noise,178,KV_minus_K_minus_V,0.00887298583984375
641:colon:head:695:KV,noise,186,KV_minus_K_minus_V,0.00225830078125
641:colon:head:695:KV,noise,192,KV_minus_K_minus_V,0.00738525390625
641:colon:head:695:KV,noise,196,KV_minus_K_minus_V,-0.00537109375
641:colon:head:817:KV,noise,0,KV_minus_K_minus_V,0.001312255859375
641:colon:head:817:KV,noise,16,KV_minus_K_minus_V,-0.003173828125
641:colon:head:817:KV,noise,32,KV_minus_K_minus_V,0.0092010498046875
641:colon:head:817:KV,noise,48,KV_minus_K_minus_V,-0.0036773681640625
641:colon:head:817:KV,noise,56,KV_minus_K_minus_V,0.014190673828125
641:colon:head:817:KV,noise,64,KV_minus_K_minus_V,-0.00140380859375
641:colon:head:817:KV,noise,82,KV_minus_K_minus_V,-0.00164794921875
641:colon:head:817:KV,noise,96,KV_minus_K_minus_V,0.01580047607421875
641:colon:head:817:KV,noise,98,KV_minus_K_minus_V,0.00872802734375
641:colon:head:817:KV,noise,102,KV_minus_K_minus_V,0.07885360717773438
641:colon:head:817:KV,noise,116,KV_minus_K_minus_V,0.0048828125
641:colon:head:817:KV,noise,130,KV_minus_K_minus_V,0.018218994140625
641:colon:head:817:KV,noise,150,KV_minus_K_minus_V,0.00408935546875
641:colon:head:817:KV,noise,154,KV_minus_K_minus_V,0.0032958984375
641:colon:head:817:KV,noise,162,KV_minus_K_minus_V,0.00244140625
641:colon:head:817:KV,noise,176,KV_minus_K_minus_V,0.0177001953125
641:colon:head:817:KV,noise,178,KV_minus_K_minus_V,0.007677555084228516
641:colon:head:817:KV,noise,186,KV_minus_K_minus_V,0.00592041015625
641:colon:head:817:KV,noise,192,KV_minus_K_minus_V,0.00592041015625
641:colon:head:817:KV,noise,196,KV_minus_K_minus_V,0.00341796875
