head,id,family,order,variant,j,site,self_event,argmax,argmax_anchor,attended_name,attended_role,attended_fact_query,attended_is_answer,dominance,qk_pass,attended_roles,contrast_first_all,others_first_all,collisions_first_all,contrast_first_same_role,others_first_same_role,collisions_first_same_role,contrast_last_all,others_last_all,collisions_last_all,contrast_last_same_role,others_last_same_role,collisions_last_same_role
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,252,earlier,False,251,middle,Nirnia,target,False,False,3.644864320755005,False,target,0.24392191569010416,3,0,0.24861907958984375,2,0,-0.16217041015625,3,0,-0.131011962890625,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,253,earlier,False,251,middle,Nirnia,target,False,False,2.0651044845581055,False,target,0.26737213134765625,3,0,0.2757682800292969,2,0,-0.16689046223958331,3,0,-0.135955810546875,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,255,earlier,False,251,middle,Nirnia,target,False,False,1.2792270183563232,False,target,0.19977315266927084,3,0,0.21240615844726562,2,0,-0.15911865234375,3,0,-0.1502685546875,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,251,middle,Nirnia,target,False,False,1.2412588596343994,False,target,0.16490936279296875,3,0,0.17285633087158203,2,0,-0.103515625,3,0,-0.091217041015625,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,258,earlier,False,257,first,Girvia,source,False,False,6.137570858001709,True,source,0.14842605590820312,4,0,0.2036590576171875,2,0,0.10549163818359375,4,0,0.18358612060546875,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,259,earlier,False,251,middle,Nirnia,target,False,False,1.4106042385101318,False,target,0.1347179412841797,4,0,0.1415233612060547,2,0,-0.01293182373046875,4,0,0.0076751708984375,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,260,earlier,False,251,middle,Nirnia,target,False,False,1.187395691871643,False,target,0.08358192443847656,4,0,0.08466720581054688,2,0,0.002498626708984375,4,0,0.01544952392578125,2,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,262,earlier,False,261,middle,Tintla,target,True,True,4.642270565032959,False,target,0.12778663635253906,5,0,0.13277180989583334,3,0,0.015692138671874994,5,0,-0.030161539713541657,3,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,263,earlier,False,260,first,Tintla,target,True,True,1.2392750978469849,False,target,0.1932830810546875,5,0,0.18532307942708331,3,0,-0.011865234375000006,5,0,-0.0531463623046875,3,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,265,earlier,False,260,first,Tintla,target,True,True,1.1412203311920166,False,target,0.08936538696289062,5,0,0.07841618855794272,3,0,0.010845184326171875,5,0,-0.01761372884114583,3,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,261,middle,Tintla,target,True,True,1.237769365310669,False,target,0.07679519653320313,5,0,0.06882222493489584,3,0,0.010066986083984375,5,0,-0.010959625244140625,3,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,268,earlier,False,267,first,Nirnia,source,True,False,2.1067283153533936,False,source;target,0.0186614990234375,5,0,0.03465016682942708,3,0,-0.052734375,5,0,-0.05663045247395833,3,0
L17H1,116/direct/corrupted/1/order1,116,1,corrupted,269,earlier,False,260,first,Tintla,target,True,True,1.018644094467163,False,target,0.11096725463867188,5,0,0.100982666015625,3,0,0.0022750854492187556,5,0,-0.01796468098958333,3,0
L17H17,116/direct/corrupted/1/order1,116,1,corrupted,235,earlier,False,231,last,Hastia,target,False,False,1.2436113357543945,False,target,,0,0,,0,0,,0,0,,0,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,235,earlier,False,230,middle,Hastia,target,False,False,1.843908429145813,False,target,,0,0,,0,0,,0,0,,0,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,239,earlier,False,230,middle,Hastia,target,False,False,1.8761197328567505,False,target,0.02204132080078125,1,0,,0,0,0.0576934814453125,1,0,,0,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,240,earlier,False,230,middle,Hastia,target,False,False,2.2661337852478027,False,target,0.025299072265625,1,0,,0,0,0.062042236328125,1,0,,0,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,1.198850393295288,False,target,0.021405458450317383,2,0,0.0281829833984375,1,0,0.0475006103515625,1,1,,0,1
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,249,earlier,False,241,middle,Bostia,target,False,False,1.1950759887695312,False,target,-0.02191305160522461,2,0,-0.02978801727294922,1,0,0.067962646484375,1,1,,0,1
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,250,earlier,False,241,middle,Bostia,target,False,False,1.0685808658599854,False,target,-0.020009279251098633,2,0,-0.030802249908447266,1,0,0.0668182373046875,1,1,,0,1
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,254,earlier,False,252,last,Nirnia,target,False,False,4.437202453613281,False,target,-0.0039246877034505205,3,0,-0.00630950927734375,2,0,0.0023625691731770835,3,0,-0.01741790771484375,2,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,259,earlier,False,251,middle,Nirnia,target,False,False,1.4996345043182373,False,target,-0.03423309326171875,4,0,-0.01912689208984375,2,0,0.020721435546875,4,0,-0.019073486328125,2,0
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,260,earlier,False,230,middle,Hastia,target,False,False,2.1035232543945312,False,source;target,0.023723602294921875,4,0,0.042644500732421875,2,0,0.0383453369140625,3,1,-0.0091705322265625,1,1
L18H15,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,240,first,Bostia,target,False,False,1.2084685564041138,False,target,-0.002063369750976563,5,0,0.0051746368408203125,3,0,0.03688621520996094,4,1,0.021686553955078125,2,1
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,233,earlier,False,231,last,Hastia,target,False,False,1.9231280088424683,False,target,,0,0,,0,0,,0,0,,0,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,243,earlier,False,240,first,Bostia,target,False,False,1.0896275043487549,False,target,-0.013966560363769531,2,0,-0.027103424072265625,1,0,0.0894775390625,1,1,,0,1
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,253,earlier,False,252,last,Nirnia,target,False,False,1.458760142326355,False,target,0.02561608950297038,3,0,0.02402365207672119,2,0,0.0234375,3,0,-0.0098876953125,2,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,254,earlier,False,252,last,Nirnia,target,False,False,4.676032066345215,False,target,0.049311319986979164,3,0,0.04283905029296875,2,0,0.035435994466145836,3,0,-0.0221099853515625,2,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,255,earlier,False,252,last,Nirnia,target,False,False,1.4879578351974487,False,target,0.02454376220703125,3,0,0.02013397216796875,2,0,0.017547607421875,3,0,-0.020965576171875,2,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,264,earlier,False,262,last,Tintla,target,True,True,1.0353425741195679,False,target,0.008281326293945313,5,0,0.008801778157552084,3,0,0.01676025390625,5,0,0.004007975260416664,3,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,273,earlier,False,268,last,Nirnia,source,True,False,1.2680033445358276,False,source;target,-0.0344390869140625,5,0,-0.026845296223958332,3,0,0.0052337646484375,5,0,0.0142059326171875,3,0
L18H22,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,248,last,Hastia,source,False,False,1.296381950378418,False,source;target,-0.04234619140625,5,0,-0.03679656982421875,3,0,0.033782958984375,4,1,0.04085286458333333,3,0
L19H20,116/direct/corrupted/1/order1,116,1,corrupted,259,earlier,False,251,middle,Nirnia,target,False,False,1.1790966987609863,False,target,-0.02219390869140625,4,0,-0.0063629150390625,2,0,-0.09680938720703125,4,0,-0.18157958984375,2,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,245,earlier,False,230,middle,Hastia,target,False,False,1.0952361822128296,False,target,0.0632171630859375,2,0,0.0080718994140625,1,0,-0.03221893310546875,1,1,,0,1
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,3.4968466758728027,False,target,0.0550079345703125,2,0,-0.002960205078125,1,0,-0.0343170166015625,1,1,,0,1
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,241,middle,Bostia,target,False,False,1.0994560718536377,False,target,-0.0126495361328125,3,0,-0.02051544189453125,2,0,0.07325553894042969,2,1,0.06965255737304688,1,1
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,265,earlier,False,251,middle,Nirnia,target,False,False,1.2950578927993774,False,target,0.0065704345703125056,5,0,-0.0030466715494791644,3,0,-0.085400390625,5,0,-0.13140869140625,3,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,251,middle,Nirnia,target,False,False,2.210569143295288,False,target,0.019735717773437494,5,0,0.009557088216145829,3,0,-0.1186798095703125,5,0,-0.1898651123046875,3,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,267,earlier,False,252,last,Nirnia,target,False,False,1.4449454545974731,False,target,0.004504394531249997,5,0,-0.017801920572916664,3,0,-0.06112213134765625,5,0,-0.08006032307942709,3,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,247,first,Hastia,source,False,False,2.0304253101348877,False,source;target,0.03040008544921875,5,0,0.053119659423828125,3,0,0.017229795455932617,4,1,0.05098311106363933,3,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,277,earlier,False,252,last,Nirnia,target,False,False,3.5755579471588135,False,source;target,0.014941406249999997,5,0,-0.016031901041666664,3,0,-0.08226318359375,5,0,-0.10596720377604167,3,0
L20H7,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,261,middle,Tintla,target,True,True,2.1069374084472656,False,target,-0.03397998809814453,5,0,-0.026515324910481773,3,0,0.07798805236816406,5,0,0.0596923828125,3,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,236,earlier,False,231,last,Hastia,target,False,False,2.702497720718384,False,target,,0,0,,0,0,,0,0,,0,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,241,earlier,False,231,last,Hastia,target,False,False,1.4381500482559204,False,target,0.353118896484375,1,0,,0,0,1.10791015625,1,0,,0,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,7.685351848602295,False,target,-0.1268634796142578,2,0,-0.11370849609375,1,0,-0.008056640625,1,1,,0,1
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,247,earlier,False,231,last,Hastia,target,False,False,9.064050674438477,False,target,0.21580886840820312,2,0,0.07205963134765625,1,0,1.99755859375,1,1,,0,1
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,251,middle,Nirnia,target,False,False,1.5442293882369995,False,target,-0.07607014973958333,3,0,-0.0491790771484375,2,0,-0.05292765299479167,3,0,-0.065399169921875,2,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,257,earlier,False,252,last,Nirnia,target,False,False,2.669210910797119,False,target,0.13379923502604169,3,0,0.1071624755859375,2,0,0.69873046875,3,0,0.380859375,2,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,251,middle,Nirnia,target,False,False,9.078182220458984,False,target,-0.1747802734375,5,0,-0.029500325520833343,3,0,-0.08136215209960937,5,0,-0.16605631510416666,3,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,267,earlier,False,252,last,Nirnia,target,False,False,22.00676727294922,False,target,0.290618896484375,5,0,0.25501505533854163,3,0,1.64931640625,5,0,1.38134765625,3,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,277,earlier,False,268,last,Nirnia,source,True,False,1.7164568901062012,False,source;target,0.1661376953125,5,0,0.188720703125,3,0,1.083203125,5,0,1.0652669270833333,3,0
L21H27,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,251,middle,Nirnia,target,False,False,2.115635633468628,False,source;target,-0.07866468429565429,5,0,-0.019871234893798828,3,0,-0.07925872802734375,5,0,-0.12290445963541667,3,0
L22H31,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,3.166578769683838,False,target,0.004695892333984375,2,0,0.03256988525390625,1,0,0.04602813720703125,1,1,,0,1
L22H31,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,251,middle,Nirnia,target,False,False,1.8061033487319946,False,target,0.013363520304361977,3,0,0.02254772186279297,2,0,0.11754353841145833,3,0,0.1253204345703125,2,0
L22H31,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,251,middle,Nirnia,target,False,False,1.3076826333999634,False,target,0.03881149291992188,5,0,0.050281524658203125,3,0,0.16807861328125,5,0,0.17476399739583334,3,0
L22H31,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,251,middle,Nirnia,target,False,False,1.0188872814178467,False,source;target,0.014898681640625001,5,0,0.017893473307291664,3,0,0.18661956787109374,5,0,0.1812413533528646,3,0
L22H31,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,261,middle,Tintla,target,True,True,1.9363434314727783,False,target,-0.05202426910400391,5,0,-0.06070359547932943,3,0,-0.055684661865234374,5,0,-0.07060750325520833,3,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,235,earlier,False,230,middle,Hastia,target,False,False,1.6492770910263062,False,target,,0,0,,0,0,,0,0,,0,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,240,earlier,False,230,middle,Hastia,target,False,False,1.1694207191467285,False,target,-0.018505096435546875,1,0,,0,0,-0.01910400390625,1,0,,0,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,245,earlier,False,230,middle,Hastia,target,False,False,1.5261503458023071,False,target,0.003246784210205078,2,0,-0.026214599609375,1,0,-0.06991195678710938,1,1,,0,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,22.610164642333984,False,target,0.0283050537109375,2,0,-0.0711669921875,1,0,-0.235107421875,1,1,,0,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,247,earlier,False,231,last,Hastia,target,False,False,1.0670745372772217,False,target,0.02679443359375,2,0,-0.01470947265625,1,0,0.21923828125,1,1,,0,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,230,middle,Hastia,target,False,False,2.2660980224609375,False,source;target,-0.0330047607421875,3,0,-0.01239776611328125,2,0,-0.053050994873046875,2,1,0.031803131103515625,1,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,257,earlier,False,252,last,Nirnia,target,False,False,1.2016690969467163,False,target,0.01980908711751302,3,0,0.008396148681640625,2,0,0.24248758951822916,3,0,0.17333984375,2,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,260,earlier,False,230,middle,Hastia,target,False,False,1.0394517183303833,False,source;target,-0.028644561767578125,4,0,-0.02489471435546875,2,0,0.027150472005208336,3,1,0.027130126953125,1,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,251,middle,Nirnia,target,False,False,1.8118482828140259,False,target,-0.10498008728027344,5,0,-0.0033817291259765625,3,0,-0.15942535400390626,5,0,-0.1329065958658854,3,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,267,earlier,False,252,last,Nirnia,target,False,False,1.4442462921142578,False,target,0.02013092041015625,5,0,0.025271097819010414,3,0,0.25102996826171875,5,0,0.2193476359049479,3,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,273,earlier,False,251,middle,Nirnia,target,False,False,1.1610710620880127,False,source;target,-0.07147769927978516,5,0,-0.0025625228881835938,3,0,-0.0940185546875,5,0,-0.073883056640625,3,0
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,230,middle,Hastia,target,False,False,1.6447871923446655,False,source;target,-0.132672119140625,5,0,-0.08771769205729166,3,0,-0.1077728271484375,4,1,-0.047454833984375,2,1
L25H18,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,230,middle,Hastia,target,False,False,1.5271929502487183,False,source;target,-0.103399658203125,5,0,-0.06867472330729167,3,0,-0.08362579345703125,4,1,-0.0412750244140625,2,1
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,245,earlier,False,230,middle,Hastia,target,False,False,1.1362473964691162,False,target,0.04217529296875,2,0,-0.0435791015625,1,0,0.031774044036865234,1,1,,0,1
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,230,middle,Hastia,target,False,False,14.569945335388184,False,target,-0.06207275390625,2,0,-0.1644287109375,1,0,0.0550537109375,1,1,,0,1
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,260,earlier,False,241,middle,Bostia,target,False,False,1.1488933563232422,False,target,0.0787200927734375,4,0,0.096343994140625,2,0,0.10297139485677084,3,1,0.1684417724609375,1,1
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,265,earlier,False,251,middle,Nirnia,target,False,False,1.0507901906967163,False,target,0.0402191162109375,5,0,-0.0350189208984375,3,0,0.04326820373535156,5,0,0.052134195963541664,3,0
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,251,middle,Nirnia,target,False,False,5.157187461853027,False,target,0.04587402343750002,5,0,-0.23490397135416666,3,0,-0.34921875,5,0,-0.35298665364583337,3,0
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,273,earlier,False,251,middle,Nirnia,target,False,False,1.8016254901885986,False,source;target,0.06333007812500002,5,0,-0.13753255208333334,3,0,-0.18798828125,5,0,-0.18282063802083334,3,0
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,275,earlier,False,267,first,Nirnia,source,True,False,1.1847392320632935,False,source;target,-0.250885009765625,5,0,-0.15767415364583331,3,0,-0.025146484375,5,0,-0.037150065104166664,3,0
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,251,middle,Nirnia,target,False,False,2.2546792030334473,False,source;target,0.09564208984375,5,0,-0.14560953776041666,3,0,-0.2725341796875,5,0,-0.27213541666666663,3,0
L26H23,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,261,middle,Tintla,target,True,True,2.560185432434082,False,target,0.0279998779296875,5,0,0.031122843424479157,3,0,-0.10361099243164062,5,0,-0.092529296875,3,0
L27H23,116/direct/corrupted/1/order1,116,1,corrupted,269,earlier,False,268,last,Nirnia,source,True,False,4.651335716247559,True,source;target,0.007856750488281244,5,0,0.10544840494791666,3,0,0.0386962890625,5,0,-0.0002848307291666574,3,0
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,243,earlier,False,230,middle,Hastia,target,False,False,1.010183334350586,False,target,0.50677490234375,2,0,0.35546875,1,0,-0.0294189453125,1,1,,0,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,245,earlier,False,230,middle,Hastia,target,False,False,1.1692010164260864,False,target,1.62310791015625,2,0,1.318359375,1,0,0.0357666015625,1,1,,0,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,246,earlier,False,241,middle,Bostia,target,False,False,1.0895781517028809,False,target,0.287078857421875,2,0,-0.1962890625,1,0,-0.042724609375,1,1,,0,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,253,earlier,False,241,middle,Bostia,target,False,False,1.177376389503479,False,target,0.8577448527018229,3,0,0.7853355407714844,2,0,-0.04547119140625,2,1,-0.0484619140625,1,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,255,earlier,False,241,middle,Bostia,target,False,False,1.2890084981918335,False,target,1.0441080729166665,3,0,0.798583984375,2,0,-0.11017608642578125,2,1,-0.1610260009765625,1,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,256,earlier,False,241,middle,Bostia,target,False,False,1.7239623069763184,False,target,0.6800740559895833,3,0,0.497344970703125,2,0,-0.112579345703125,2,1,-0.1461181640625,1,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,258,earlier,False,252,last,Nirnia,target,False,False,1.1135555505752563,False,target,1.1717948913574219,4,0,1.1365814208984375,2,0,0.2178802490234375,4,0,0.2305908203125,2,0
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,265,earlier,False,241,middle,Bostia,target,False,False,1.0848662853240967,False,target,0.603131103515625,5,0,0.31090291341145837,3,0,-0.1304931640625,4,1,-0.22198486328125,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,266,earlier,False,241,middle,Bostia,target,False,False,1.2633180618286133,False,target,0.80426025390625,5,0,0.6172078450520834,3,0,-0.10864639282226562,4,1,-0.18451690673828125,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,271,earlier,False,241,middle,Bostia,target,False,False,1.2695950269699097,False,target,1.3428787231445312,5,0,1.1309916178385415,3,0,-0.08913803100585938,4,1,-0.16405487060546875,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,272,earlier,False,250,first,Nirnia,target,False,False,1.2137645483016968,False,source;target,0.96187744140625,5,0,0.7058512369791666,3,0,0.166461181640625,5,0,0.146270751953125,3,0
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,273,earlier,False,241,middle,Bostia,target,False,False,1.0542962551116943,False,target,1.26817626953125,5,0,1.0929158528645835,3,0,-0.09074020385742188,4,1,-0.17473602294921875,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,275,earlier,False,229,first,Hastia,target,False,False,1.09666907787323,False,source;target,1.1045150756835938,5,0,0.7773615519205729,3,0,-0.09534454345703125,4,1,-0.1843414306640625,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,276,earlier,False,257,first,Girvia,source,False,False,1.7127352952957153,False,source,-0.22807006835937504,5,0,0.019622802734375,3,0,-0.0896759033203125,5,0,-0.06228129069010417,3,0
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,278,earlier,False,229,first,Hastia,target,False,False,1.278517723083496,False,source;target,0.88388671875,5,0,0.76483154296875,3,0,-0.08736801147460938,4,1,-0.17089080810546875,2,1
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,280,earlier,False,236,first,Fusmra,source,False,False,1.0428402423858643,False,source,-0.20143432617187496,5,0,-0.032989501953125,3,0,-0.024174499511718753,5,0,-0.00537872314453125,3,0
L30H18,116/direct/corrupted/1/order1,116,1,corrupted,281,final,False,241,middle,Bostia,target,False,False,1.3859390020370483,False,target,0.746356201171875,5,0,0.5582173665364584,3,0,-0.09280204772949219,4,1,-0.18920516967773438,2,1
L1H27,116/direct/reorder/2/order0,116,0,reorder,240,earlier,False,230,middle,Bostia,target,True,True,3.696443557739258,False,target,0.02691650390625,1,0,,0,0,0.008228302001953125,1,0,,0,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,241,earlier,False,231,last,Bostia,target,True,True,1.734093427658081,False,target,0.022783279418945312,2,0,0.015331268310546875,1,0,-0.02457714080810547,1,1,,0,1
L1H27,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,240,middle,Hastia,target,False,False,10.198005676269531,False,target,0.00844573974609375,4,0,0.00457000732421875,2,0,0.006206512451171875,3,1,0.02364349365234375,1,1
L1H27,116/direct/reorder/2/order0,116,0,reorder,258,earlier,False,241,last,Hastia,target,False,False,1.7593488693237305,False,source;target,0.006124019622802734,4,0,-0.005360603332519531,2,0,-0.014441172281901041,3,1,0.0069580078125,1,1
L1H27,116/direct/reorder/2/order0,116,0,reorder,261,earlier,False,236,first,Nirnia,source,True,False,5.325191497802734,True,source,-0.027497291564941406,4,0,-0.021959304809570312,2,0,-0.018032073974609375,4,0,-0.021366119384765625,2,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,262,earlier,False,237,last,Nirnia,source,True,False,3.078120231628418,True,source;target,-0.019144058227539062,4,0,-0.007671356201171875,2,0,0.006050586700439453,4,0,-0.0013976097106933594,2,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,267,earlier,False,261,middle,Nirnia,target,False,False,10.87014102935791,False,source;target,-0.0052890777587890625,4,0,-0.004488627115885418,3,0,0.006134033203125,4,0,0.00982666015625,3,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,268,earlier,False,258,last,Hastia,source,False,False,1.7699368000030518,False,source;target,-0.009110641479492188,5,0,-0.0022144317626953125,3,0,-0.000903010368347168,4,1,-0.007813612620035807,3,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,277,earlier,False,261,middle,Nirnia,target,False,False,3.300293207168579,False,source;target,0.0021652221679687497,5,0,-0.007540384928385418,3,0,-0.005761718749999999,5,0,0.0016886393229166678,3,0
L1H27,116/direct/reorder/2/order0,116,0,reorder,278,earlier,False,262,last,Nirnia,target,False,False,2.712191343307495,False,source;target,0.029824256896972656,5,0,0.018177032470703125,3,0,-1.068115234374999e-05,5,0,0.005950927734375,3,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,234,earlier,False,231,last,Bostia,target,True,True,1.1864681243896484,False,target,,0,0,,0,0,,0,0,,0,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,240,earlier,False,236,first,Nirnia,source,True,False,1.0178266763687134,False,source,0.00978851318359375,1,0,,0,0,-0.02109527587890625,1,0,,0,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,244,earlier,False,241,last,Hastia,target,False,False,4.499343395233154,False,target,-0.0074503421783447266,2,0,-0.005523681640625,1,0,0.0005645751953125,1,1,,0,1
L2H22,116/direct/reorder/2/order0,116,0,reorder,245,earlier,False,241,last,Hastia,target,False,False,1.123769760131836,False,target,-0.01174163818359375,2,0,-0.00539398193359375,1,0,0.0083160400390625,1,1,,0,1
L2H22,116/direct/reorder/2/order0,116,0,reorder,251,earlier,False,248,last,Fusmra,source,False,False,1.1584681272506714,False,source,0.030527750651041668,3,0,0.014404296875,1,0,-0.026438395182291668,3,0,-0.011688232421875,1,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,255,earlier,False,251,middle,Tintla,target,False,False,2.292637586593628,False,target,-0.008382320404052734,4,0,0.006667137145996094,2,0,-0.004488945007324219,4,0,-0.01329803466796875,2,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,256,earlier,False,251,middle,Tintla,target,False,False,1.1924721002578735,False,target,-0.010351181030273438,4,0,0.002841949462890625,2,0,-0.004446983337402344,4,0,-0.01320648193359375,2,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,257,earlier,False,248,last,Fusmra,source,False,False,1.259029507637024,False,source,0.03324317932128906,4,0,0.02446746826171875,1,0,-0.013928413391113281,4,0,-0.006763458251953125,1,0
L2H22,116/direct/reorder/2/order0,116,0,reorder,265,earlier,False,258,last,Hastia,source,False,False,1.3321207761764526,False,source;target,0.017200946807861328,4,0,0.009808540344238281,2,0,0.01959355672200521,3,1,0.0176849365234375,2,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,236,earlier,False,231,last,Bostia,target,True,True,14.99618148803711,False,target,,0,0,,0,0,,0,0,,0,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,237,earlier,False,231,last,Bostia,target,True,True,2.2517802715301514,False,target,-0.005702972412109375,1,0,,0,0,0.020847320556640625,1,0,,0,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,240,earlier,False,237,last,Nirnia,source,True,False,1.2056546211242676,False,source,0.01371002197265625,1,0,,0,0,-0.032871246337890625,1,0,,0,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,241,earlier,False,237,last,Nirnia,source,True,False,2.411625385284424,True,source,0.0226287841796875,2,0,,0,0,-0.038665771484375,2,0,,0,0
L5H18,116/direct/reorder/2/order0,116,0,reorder,246,earlier,False,237,last,Nirnia,source,True,False,1.4578686952590942,False,source,0.032379150390625,2,0,,0,0,-0.04337310791015625,2,0,,0,0
